idStudent,nameStudent
idStudent 9301,Student 9301
idStudent 9302,Student 9302
idStudent 9303,Student 9303
idStudent 9304,Student 9304
idStudent 9305,Student 9305
idStudent 9306,Student 9306
idStudent 9307,Student 9307
idStudent 9308,Student 9308
idStudent 9309,Student 9309
idStudent 9310,Student 9310
idStudent 9311,Student 9311
idStudent 9312,Student 9312
idStudent 9313,Student 9313
idStudent 9314,Student 9314
idStudent 9315,Student 9315
idStudent 9316,Student 9316
idStudent 9317,Student 9317
idStudent 9318,Student 9318
idStudent 9319,Student 9319
idStudent 9320,Student 9320
idStudent 9321,Student 9321
idStudent 9322,Student 9322
idStudent 9323,Student 9323
idStudent 9324,Student 9324
idStudent 9325,Student 9325
idStudent 9326,Student 9326
idStudent 9327,Student 9327
idStudent 9328,Student 9328
idStudent 9329,Student 9329
idStudent 9330,Student 9330
idStudent 9331,Student 9331
idStudent 9332,Student 9332
idStudent 9333,Student 9333
idStudent 9334,Student 9334
idStudent 9335,Student 9335
idStudent 9336,Student 9336
idStudent 9337,Student 9337
idStudent 9338,Student 9338
idStudent 9339,Student 9339
idStudent 9340,Student 9340
idStudent 9341,Student 9341
idStudent 9342,Student 9342
idStudent 9343,Student 9343
idStudent 9344,Student 9344
idStudent 9345,Student 9345
idStudent 9346,Student 9346
idStudent 9347,Student 9347
idStudent 9348,Student 9348
idStudent 9349,Student 9349
idStudent 9350,Student 9350
idStudent 9351,Student 9351
idStudent 9352,Student 9352
idStudent 9353,Student 9353
idStudent 9354,Student 9354
idStudent 9355,Student 9355
idStudent 9356,Student 9356
idStudent 9357,Student 9357
idStudent 9358,Student 9358
idStudent 9359,Student 9359
idStudent 9360,Student 9360
idStudent 9361,Student 9361
idStudent 9362,Student 9362
idStudent 9363,Student 9363
idStudent 9364,Student 9364
idStudent 9365,Student 9365
idStudent 9366,Student 9366
idStudent 9367,Student 9367
idStudent 9368,Student 9368
idStudent 9369,Student 9369
idStudent 9370,Student 9370
idStudent 9371,Student 9371
idStudent 9372,Student 9372
idStudent 9373,Student 9373
idStudent 9374,Student 9374
idStudent 9375,Student 9375
idStudent 9376,Student 9376
idStudent 9377,Student 9377
idStudent 9378,Student 9378
idStudent 9379,Student 9379
idStudent 9380,Student 9380
idStudent 9381,Student 9381
idStudent 9382,Student 9382
idStudent 9383,Student 9383
idStudent 9384,Student 9384
idStudent 9385,Student 9385
idStudent 9386,Student 9386
idStudent 9387,Student 9387
idStudent 9388,Student 9388
idStudent 9389,Student 9389
idStudent 9390,Student 9390
idStudent 9391,Student 9391
idStudent 9392,Student 9392
idStudent 9393,Student 9393
idStudent 9394,Student 9394
idStudent 9395,Student 9395
idStudent 9396,Student 9396
idStudent 9397,Student 9397
idStudent 9398,Student 9398
idStudent 9399,Student 9399
idStudent 9400,Student 9400
idStudent 9401,Student 9401
idStudent 9402,Student 9402
idStudent 9403,Student 9403
idStudent 9404,Student 9404
idStudent 9405,Student 9405
idStudent 9406,Student 9406
idStudent 9407,Student 9407
idStudent 9408,Student 9408
idStudent 9409,Student 9409
idStudent 9410,Student 9410
idStudent 9411,Student 9411
idStudent 9412,Student 9412
idStudent 9413,Student 9413
idStudent 9414,Student 9414
idStudent 9415,Student 9415
idStudent 9416,Student 9416
idStudent 9417,Student 9417
idStudent 9418,Student 9418
idStudent 9419,Student 9419
idStudent 9420,Student 9420
idStudent 9421,Student 9421
idStudent 9422,Student 9422
idStudent 9423,Student 9423
idStudent 9424,Student 9424
idStudent 9425,Student 9425
idStudent 9426,Student 9426
idStudent 9427,Student 9427
idStudent 9428,Student 9428
idStudent 9429,Student 9429
idStudent 9430,Student 9430
idStudent 9431,Student 9431
idStudent 9432,Student 9432
idStudent 9433,Student 9433
idStudent 9434,Student 9434
idStudent 9435,Student 9435
idStudent 9436,Student 9436
idStudent 9437,Student 9437
idStudent 9438,Student 9438
idStudent 9439,Student 9439
idStudent 9440,Student 9440
idStudent 9441,Student 9441
idStudent 9442,Student 9442
idStudent 9443,Student 9443
idStudent 9444,Student 9444
idStudent 9445,Student 9445
idStudent 9446,Student 9446
idStudent 9447,Student 9447
idStudent 9448,Student 9448
idStudent 9449,Student 9449
idStudent 9450,Student 9450
idStudent 9451,Student 9451
idStudent 9452,Student 9452
idStudent 9453,Student 9453
idStudent 9454,Student 9454
idStudent 9455,Student 9455
idStudent 9456,Student 9456
idStudent 9457,Student 9457
idStudent 9458,Student 9458
idStudent 9459,Student 9459
idStudent 9460,Student 9460
idStudent 9461,Student 9461
idStudent 9462,Student 9462
idStudent 9463,Student 9463
idStudent 9464,Student 9464
idStudent 9465,Student 9465
idStudent 9466,Student 9466
idStudent 9467,Student 9467
idStudent 9468,Student 9468
idStudent 9469,Student 9469
idStudent 9470,Student 9470
idStudent 9471,Student 9471
idStudent 9472,Student 9472
idStudent 9473,Student 9473
idStudent 9474,Student 9474
idStudent 9475,Student 9475
idStudent 9476,Student 9476
idStudent 9477,Student 9477
idStudent 9478,Student 9478
idStudent 9479,Student 9479
idStudent 9480,Student 9480
idStudent 9481,Student 9481
idStudent 9482,Student 9482
idStudent 9483,Student 9483
idStudent 9484,Student 9484
idStudent 9485,Student 9485
idStudent 9486,Student 9486
idStudent 9487,Student 9487
idStudent 9488,Student 9488
idStudent 9489,Student 9489
idStudent 9490,Student 9490
idStudent 9491,Student 9491
idStudent 9492,Student 9492
idStudent 9493,Student 9493
idStudent 9494,Student 9494
idStudent 9495,Student 9495
idStudent 9496,Student 9496
idStudent 9497,Student 9497
idStudent 9498,Student 9498
idStudent 9499,Student 9499
idStudent 9500,Student 9500
idStudent 9501,Student 9501
idStudent 9502,Student 9502
idStudent 9503,Student 9503
idStudent 9504,Student 9504
idStudent 9505,Student 9505
idStudent 9506,Student 9506
idStudent 9507,Student 9507
idStudent 9508,Student 9508
idStudent 9509,Student 9509
idStudent 9510,Student 9510
idStudent 9511,Student 9511
idStudent 9512,Student 9512
idStudent 9513,Student 9513
idStudent 9514,Student 9514
idStudent 9515,Student 9515
idStudent 9516,Student 9516
idStudent 9517,Student 9517
idStudent 9518,Student 9518
idStudent 9519,Student 9519
idStudent 9520,Student 9520
idStudent 9521,Student 9521
idStudent 9522,Student 9522
idStudent 9523,Student 9523
idStudent 9524,Student 9524
idStudent 9525,Student 9525
idStudent 9526,Student 9526
idStudent 9527,Student 9527
idStudent 9528,Student 9528
idStudent 9529,Student 9529
idStudent 9530,Student 9530
idStudent 9531,Student 9531
idStudent 9532,Student 9532
idStudent 9533,Student 9533
idStudent 9534,Student 9534
idStudent 9535,Student 9535
idStudent 9536,Student 9536
idStudent 9537,Student 9537
idStudent 9538,Student 9538
idStudent 9539,Student 9539
idStudent 9540,Student 9540
idStudent 9541,Student 9541
idStudent 9542,Student 9542
idStudent 9543,Student 9543
idStudent 9544,Student 9544
idStudent 9545,Student 9545
idStudent 9546,Student 9546
idStudent 9547,Student 9547
idStudent 9548,Student 9548
idStudent 9549,Student 9549
idStudent 9550,Student 9550
idStudent 9551,Student 9551
idStudent 9552,Student 9552
idStudent 9553,Student 9553
idStudent 9554,Student 9554
idStudent 9555,Student 9555
idStudent 9556,Student 9556
idStudent 9557,Student 9557
idStudent 9558,Student 9558
idStudent 9559,Student 9559
idStudent 9560,Student 9560
idStudent 9561,Student 9561
idStudent 9562,Student 9562
idStudent 9563,Student 9563
idStudent 9564,Student 9564
idStudent 9565,Student 9565
idStudent 9566,Student 9566
idStudent 9567,Student 9567
idStudent 9568,Student 9568
idStudent 9569,Student 9569
idStudent 9570,Student 9570
idStudent 9571,Student 9571
idStudent 9572,Student 9572
idStudent 9573,Student 9573
idStudent 9574,Student 9574
idStudent 9575,Student 9575
idStudent 9576,Student 9576
idStudent 9577,Student 9577
idStudent 9578,Student 9578
idStudent 9579,Student 9579
idStudent 9580,Student 9580
idStudent 9581,Student 9581
idStudent 9582,Student 9582
idStudent 9583,Student 9583
idStudent 9584,Student 9584
idStudent 9585,Student 9585
idStudent 9586,Student 9586
idStudent 9587,Student 9587
idStudent 9588,Student 9588
idStudent 9589,Student 9589
idStudent 9590,Student 9590
idStudent 9591,Student 9591
idStudent 9592,Student 9592
idStudent 9593,Student 9593
idStudent 9594,Student 9594
idStudent 9595,Student 9595
idStudent 9596,Student 9596
idStudent 9597,Student 9597
idStudent 9598,Student 9598
idStudent 9599,Student 9599
idStudent 9600,Student 9600
idStudent 9601,Student 9601
idStudent 9602,Student 9602
idStudent 9603,Student 9603
idStudent 9604,Student 9604
idStudent 9605,Student 9605
idStudent 9606,Student 9606
idStudent 9607,Student 9607
idStudent 9608,Student 9608
idStudent 9609,Student 9609
idStudent 9610,Student 9610
idStudent 9611,Student 9611
idStudent 9612,Student 9612
idStudent 9613,Student 9613
idStudent 9614,Student 9614
idStudent 9615,Student 9615
idStudent 9616,Student 9616
idStudent 9617,Student 9617
idStudent 9618,Student 9618
idStudent 9619,Student 9619
idStudent 9620,Student 9620
idStudent 9621,Student 9621
idStudent 9622,Student 9622
idStudent 9623,Student 9623
idStudent 9624,Student 9624
idStudent 9625,Student 9625
idStudent 9626,Student 9626
idStudent 9627,Student 9627
idStudent 9628,Student 9628
idStudent 9629,Student 9629
idStudent 9630,Student 9630
idStudent 9631,Student 9631
idStudent 9632,Student 9632
idStudent 9633,Student 9633
idStudent 9634,Student 9634
idStudent 9635,Student 9635
idStudent 9636,Student 9636
idStudent 9637,Student 9637
idStudent 9638,Student 9638
idStudent 9639,Student 9639
idStudent 9640,Student 9640
idStudent 9641,Student 9641
idStudent 9642,Student 9642
idStudent 9643,Student 9643
idStudent 9644,Student 9644
idStudent 9645,Student 9645
idStudent 9646,Student 9646
idStudent 9647,Student 9647
idStudent 9648,Student 9648
idStudent 9649,Student 9649
idStudent 9650,Student 9650
idStudent 9651,Student 9651
idStudent 9652,Student 9652
idStudent 9653,Student 9653
idStudent 9654,Student 9654
idStudent 9655,Student 9655
idStudent 9656,Student 9656
idStudent 9657,Student 9657
idStudent 9658,Student 9658
idStudent 9659,Student 9659
idStudent 9660,Student 9660
idStudent 9661,Student 9661
idStudent 9662,Student 9662
idStudent 9663,Student 9663
idStudent 9664,Student 9664
idStudent 9665,Student 9665
idStudent 9666,Student 9666
idStudent 9667,Student 9667
idStudent 9668,Student 9668
idStudent 9669,Student 9669
idStudent 9670,Student 9670
idStudent 9671,Student 9671
idStudent 9672,Student 9672
idStudent 9673,Student 9673
idStudent 9674,Student 9674
idStudent 9675,Student 9675
idStudent 9676,Student 9676
idStudent 9677,Student 9677
idStudent 9678,Student 9678
idStudent 9679,Student 9679
idStudent 9680,Student 9680
idStudent 9681,Student 9681
idStudent 9682,Student 9682
idStudent 9683,Student 9683
idStudent 9684,Student 9684
idStudent 9685,Student 9685
idStudent 9686,Student 9686
idStudent 9687,Student 9687
idStudent 9688,Student 9688
idStudent 9689,Student 9689
idStudent 9690,Student 9690
idStudent 9691,Student 9691
idStudent 9692,Student 9692
idStudent 9693,Student 9693
idStudent 9694,Student 9694
idStudent 9695,Student 9695
idStudent 9696,Student 9696
idStudent 9697,Student 9697
idStudent 9698,Student 9698
idStudent 9699,Student 9699
idStudent 9700,Student 9700
idStudent 9701,Student 9701
idStudent 9702,Student 9702
idStudent 9703,Student 9703
idStudent 9704,Student 9704
idStudent 9705,Student 9705
idStudent 9706,Student 9706
idStudent 9707,Student 9707
idStudent 9708,Student 9708
idStudent 9709,Student 9709
idStudent 9710,Student 9710
idStudent 9711,Student 9711
idStudent 9712,Student 9712
idStudent 9713,Student 9713
idStudent 9714,Student 9714
idStudent 9715,Student 9715
idStudent 9716,Student 9716
idStudent 9717,Student 9717
idStudent 9718,Student 9718
idStudent 9719,Student 9719
idStudent 9720,Student 9720
idStudent 9721,Student 9721
idStudent 9722,Student 9722
idStudent 9723,Student 9723
idStudent 9724,Student 9724
idStudent 9725,Student 9725
idStudent 9726,Student 9726
idStudent 9727,Student 9727
idStudent 9728,Student 9728
idStudent 9729,Student 9729
idStudent 9730,Student 9730
idStudent 9731,Student 9731
idStudent 9732,Student 9732
idStudent 9733,Student 9733
idStudent 9734,Student 9734
idStudent 9735,Student 9735
idStudent 9736,Student 9736
idStudent 9737,Student 9737
idStudent 9738,Student 9738
idStudent 9739,Student 9739
idStudent 9740,Student 9740
idStudent 9741,Student 9741
idStudent 9742,Student 9742
idStudent 9743,Student 9743
idStudent 9744,Student 9744
idStudent 9745,Student 9745
idStudent 9746,Student 9746
idStudent 9747,Student 9747
idStudent 9748,Student 9748
idStudent 9749,Student 9749
idStudent 9750,Student 9750
idStudent 9751,Student 9751
idStudent 9752,Student 9752
idStudent 9753,Student 9753
idStudent 9754,Student 9754
idStudent 9755,Student 9755
idStudent 9756,Student 9756
idStudent 9757,Student 9757
idStudent 9758,Student 9758
idStudent 9759,Student 9759
idStudent 9760,Student 9760
idStudent 9761,Student 9761
idStudent 9762,Student 9762
idStudent 9763,Student 9763
idStudent 9764,Student 9764
idStudent 9765,Student 9765
idStudent 9766,Student 9766
idStudent 9767,Student 9767
idStudent 9768,Student 9768
idStudent 9769,Student 9769
idStudent 9770,Student 9770
idStudent 9771,Student 9771
idStudent 9772,Student 9772
idStudent 9773,Student 9773
idStudent 9774,Student 9774
idStudent 9775,Student 9775
idStudent 9776,Student 9776
idStudent 9777,Student 9777
idStudent 9778,Student 9778
idStudent 9779,Student 9779
idStudent 9780,Student 9780
idStudent 9781,Student 9781
idStudent 9782,Student 9782
idStudent 9783,Student 9783
idStudent 9784,Student 9784
idStudent 9785,Student 9785
idStudent 9786,Student 9786
idStudent 9787,Student 9787
idStudent 9788,Student 9788
idStudent 9789,Student 9789
idStudent 9790,Student 9790
idStudent 9791,Student 9791
idStudent 9792,Student 9792
idStudent 9793,Student 9793
idStudent 9794,Student 9794
idStudent 9795,Student 9795
idStudent 9796,Student 9796
idStudent 9797,Student 9797
idStudent 9798,Student 9798
idStudent 9799,Student 9799
idStudent 9800,Student 9800
idStudent 9801,Student 9801
idStudent 9802,Student 9802
idStudent 9803,Student 9803
idStudent 9804,Student 9804
idStudent 9805,Student 9805
idStudent 9806,Student 9806
idStudent 9807,Student 9807
idStudent 9808,Student 9808
idStudent 9809,Student 9809
idStudent 9810,Student 9810
idStudent 9811,Student 9811
idStudent 9812,Student 9812
idStudent 9813,Student 9813
idStudent 9814,Student 9814
idStudent 9815,Student 9815
idStudent 9816,Student 9816
idStudent 9817,Student 9817
idStudent 9818,Student 9818
idStudent 9819,Student 9819
idStudent 9820,Student 9820
idStudent 9821,Student 9821
idStudent 9822,Student 9822
idStudent 9823,Student 9823
idStudent 9824,Student 9824
idStudent 9825,Student 9825
idStudent 9826,Student 9826
idStudent 9827,Student 9827
idStudent 9828,Student 9828
idStudent 9829,Student 9829
idStudent 9830,Student 9830
idStudent 9831,Student 9831
idStudent 9832,Student 9832
idStudent 9833,Student 9833
idStudent 9834,Student 9834
idStudent 9835,Student 9835
idStudent 9836,Student 9836
idStudent 9837,Student 9837
idStudent 9838,Student 9838
idStudent 9839,Student 9839
idStudent 9840,Student 9840
idStudent 9841,Student 9841
idStudent 9842,Student 9842
idStudent 9843,Student 9843
idStudent 9844,Student 9844
idStudent 9845,Student 9845
idStudent 9846,Student 9846
idStudent 9847,Student 9847
idStudent 9848,Student 9848
idStudent 9849,Student 9849
idStudent 9850,Student 9850
idStudent 9851,Student 9851
idStudent 9852,Student 9852
idStudent 9853,Student 9853
idStudent 9854,Student 9854
idStudent 9855,Student 9855
idStudent 9856,Student 9856
idStudent 9857,Student 9857
idStudent 9858,Student 9858
idStudent 9859,Student 9859
idStudent 9860,Student 9860
idStudent 9861,Student 9861
idStudent 9862,Student 9862
idStudent 9863,Student 9863
idStudent 9864,Student 9864
idStudent 9865,Student 9865
idStudent 9866,Student 9866
idStudent 9867,Student 9867
idStudent 9868,Student 9868
idStudent 9869,Student 9869
idStudent 9870,Student 9870
idStudent 9871,Student 9871
idStudent 9872,Student 9872
idStudent 9873,Student 9873
idStudent 9874,Student 9874
idStudent 9875,Student 9875
idStudent 9876,Student 9876
idStudent 9877,Student 9877
idStudent 9878,Student 9878
idStudent 9879,Student 9879
idStudent 9880,Student 9880
idStudent 9881,Student 9881
idStudent 9882,Student 9882
idStudent 9883,Student 9883
idStudent 9884,Student 9884
idStudent 9885,Student 9885
idStudent 9886,Student 9886
idStudent 9887,Student 9887
idStudent 9888,Student 9888
idStudent 9889,Student 9889
idStudent 9890,Student 9890
idStudent 9891,Student 9891
idStudent 9892,Student 9892
idStudent 9893,Student 9893
idStudent 9894,Student 9894
idStudent 9895,Student 9895
idStudent 9896,Student 9896
idStudent 9897,Student 9897
idStudent 9898,Student 9898
idStudent 9899,Student 9899
idStudent 9900,Student 9900
idStudent 9901,Student 9901
idStudent 9902,Student 9902
idStudent 9903,Student 9903
idStudent 9904,Student 9904
idStudent 9905,Student 9905
idStudent 9906,Student 9906
idStudent 9907,Student 9907
idStudent 9908,Student 9908
idStudent 9909,Student 9909
